uic,unit,mcn,dscrp,dscrp_2,dscrp_3,dscrp_4,dscrp_5,dscrp_6,int_by
00246,AIMD NAS NORTH ISLAN,P9A2XEM,WORN AUXILARY CABLE, , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XEN,WORN AUXILIARY CABLE, , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XEW,PERFORM 365 DAY INSPECTION ON BRU-14 IAW NA 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2XF5,PERFORM 365 DAY INSPECTION ON BRU-14 IAW NA 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2XF7,PERFORM 365 DAY INSPECTION ON BRU-14 IAW NA 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2XFC,PERFORM 364 DAY INSPECTION ON M299, , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XFD,PERFORM 364 DAY INSPECTION ON M299. [OMA TASK = 030000M (364 DAY INSPECTION (IMA) ], , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XFX,"PERFORM 360 DAY INSP ON LPU-34 IAW 13-1-6.1-2. POC PR1 AQUINO HSC-3, 5-8209 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION (LPU-34/P) ]", , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XG0,PERFORM 365 DAY INSPECTION ON BRU-14 IAW NA 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2XGA,PERFROM 360 DAY INSPECTION ON LPU-34 IAW 13-1-6.1-2. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION (LPU-34/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2XGB,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 D FINN
00246,AIMD NAS NORTH ISLAN,P9A2XGC,PERFORM 360 DAY INSPECTION ON LPU-34 IAW 13-1-6.1-2. [OMA TASK = 082 ((AIMD) 360 DAY INSP - LPU-34( )/P) ], , , , , ,AZ2 CURIEL
00246,AIMD NAS NORTH ISLAN,P9A2XGD,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 C CURIEL
00246,AIMD NAS NORTH ISLAN,P9A2XGM,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ1 C ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XGV,COMPRESSOR ASSEMBLY NRFI DUE TO NO.3 LAB SEAL DIAMETER B  MEASUREMENT FAILED., , , , , ,WG10 M PASTRANA
00246,AIMD NAS NORTH ISLAN,P9A2XGY,C/W POWER PLANT CHANGE (PPC) 0032  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF AXIS-G DRAIN KITS OR COMPONENTS THEREOF ON ALL T700-GE-401C ENGINES. DUE NLT 321221, , , , , ,AZ1 C EZELL
00246,AIMD NAS NORTH ISLAN,P9A2XH0,"#2 ENGINE OIL LEAKING FORM EXHAUST. INTERNAL OIL LEAK, SUSPECTED TO BE COMING FROM THE B-SUMP.", , , , , ,AZ2 D OBRIEN
00246,AIMD NAS NORTH ISLAN,P9A2XH4,COMP ROTOR HI-TIME, , , , , ,AZ1 EZELL
00246,AIMD NAS NORTH ISLAN,P9A2XHF,"WHILE UPDATING PRINTER, UPDATE CAUSED ISSUES.", , , , , ,AZ1 A AYERS
00246,AIMD NAS NORTH ISLAN,P9A2XHL,JACK TRAILER HAS WORN TREAD ON TIRE. COMPLY WITH LOCAL PUBLICATION., , , , , ,095AS2 K CHAU
00246,AIMD NAS NORTH ISLAN,P9A2XJ1,RE-ORDER - MAF WILL BE DELETED AT A LATER D ATE, , , , , ,GS12 M CORONA
00246,AIMD NAS NORTH ISLAN,P9A2XJ5,PERFORM 365 DAY INSPECTION. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 D BASKERVILLE
00246,AIMD NAS NORTH ISLAN,P9A2XJ6,PERFORM 56 DAY INSPECTION ON 20MM AGMA., , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XJ7,REMOVE AND REPLACE ROTOR ON AGMA C024, , , , , ,AZ2 DYER
00246,AIMD NAS NORTH ISLAN,P9A2XJ9,REMOVE AND REPLACE FEEDER ON AGMA C024., , , , , ,AZ2 DYER
00246,AIMD NAS NORTH ISLAN,P9A2XJA,PERFORM 365 DAY INSPECTION. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 D BASKERVILLE
00246,AIMD NAS NORTH ISLAN,P9A2XJS,RH SWASHPLATE TRIPLEX BEARING AND PURGE FITTINGS HAVE WATERY AND DISCOLORED GREASE, , , , , ,LS3 JONES
00246,AIMD NAS NORTH ISLAN,P9A2XKR,***DISCREPANCY*** SRU-42 BOTTLE IS LEAKING FROM MOUTH PIECE., , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2XKT,Perform 4 Year Inspection on Equipment. Comply with NAVSEAOP 2173.   Next Inspection Due on 02/01/2029 (29032), , , , , ,AZ2 D BASKERVILLE
00246,AIMD NAS NORTH ISLAN,P9A2XKZ,PERFORM 365 DAY INSPECTION ON BRU-14 IAW NA 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2XL6,PERFORM 720 DAY INSP ON LPU-37 A/P IAW 13-1-6.1-2 . PR1 ONG HSC-23 5-7066 [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XL9,PERFORM 720 DAY INSP ON LPU-37 A/P IAW 13-1-6.1-2 . PR1 ONG HSC-23 5-7066 [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XLQ,COMPLY WITH PIS ON CWU-86 SN: 03653. HSC-23 POC PR1 CLEMENTS EXT 5-7066, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XLR,COMPLY WITH PIS ON CWU-86 SN: 03653. HSC-23 POC PR1 CLEMENTS EXT 5-7066, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XLS,PERFORM 365 DAY INPECTION ON BRU-14 IAW 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XLT,PERFORM 720 DAY INSP ON SRU-42/P IAW NA 13-1-6.5. POC: AME1 TADEO VRM COMM 4-57660 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XLU,PERFORM 365 DAY INSPECTION ON BRU-14 IAW 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XLW,PERFORM 365 DAY INSPECTION ON BRU-14 IAW 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XLY,PERFORM 365 DAY INSPECTION ON BRU-14 IAW 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XM2,PERFORM 365 DAY INSPECTION ON BRU-14 IAW 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XM8,PERFORM 360 DAY INSPECTION ON LPU-34 IAW NA 13-1-6.1-2 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION (LPU-34/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2XMB,PERFORM 365 DAY INSPECTION ON BRU-14 IAW 11-5E-18. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 A JENKINS
00246,AIMD NAS NORTH ISLAN,P9A2XMD,A/M32M-40 CC CART HAS CHECK ENGINE LIGHT ON., , , , , ,GS12 S CARO
00246,AIMD NAS NORTH ISLAN,P9A2XMG,***DISCREPANCY*** PERFORM REPACK ON LPU-37 SERNO 2712128 DTG P 100217Z DEC 24 ZYB MID120001609575U HSM-71 POC: PR1 FRAZIER J-DIAL 5-4208., , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2XMR,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN NXT 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 D FINN
00246,AIMD NAS NORTH ISLAN,P9A2XMS,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ1 C ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XMV,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ1 C ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XNR,O2 CART REQUIRES GAUGES., , , , , ,AS2 D SHEALY
00246,AIMD NAS NORTH ISLAN,P9A2XPG,PERFORM 720 DAY INSPECTION ON LPU-37 IAW NA 13-1-6.1-2. [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2XPH,PERFORM 720 DAY INSPECTION ON LPU-37 IAW NA 13-1-6.1-2. [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2XPJ,PERFORM 720 DAY INSP ON LPU-37 IAW NA 13-1-6.1-2, , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2XQ1,Perform 13 Week Inspection on Equipment. Comply with NA 17-600-107-6-2.   Next Inspection Due on 05/12/2025 (25132), , , , , ,AZ2 D BATES
00246,AIMD NAS NORTH ISLAN,P9A2XQA,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 D FINN
00246,AIMD NAS NORTH ISLAN,P9A2XQB,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 D FINN
00246,AIMD NAS NORTH ISLAN,P9A2XQC,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 D FINN
00246,AIMD NAS NORTH ISLAN,P9A2XRK,PERFORM P.I.S INSPECTION ON CWU-86/P IAW NA 13-1-6.7-2., , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A2XRP,PERFORM 360 DAY INSPECTION ON LPU-37 IAW NA 13-1-6.1-2., , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XRR,Perform 7 Day Inspection on RF STATION. Comply with A1-ECASS-IETM-000.   Next Inspection Due on 11/20/2024 (24325), , , , , ,AZ2 Z CHEEK
00246,AIMD NAS NORTH ISLAN,P9A2XRY,PERFORM PIS ON SRU-42/ SEA BOTTLE IAW NA 13-1-6.5. POC VRM-50 MX 5 -6469, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XS0,PERFORM PIS ON SRU-42/ SEA BOTTLE IAW NA 13-1-6.5. POC VRM-50 MX 5 -6469, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XS2,PERFORM PIS ON SRU-42/ SEA BOTTLE IAW NA 13-1-6.5. POC VRM-50 MX 5 -6469, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XS9,PERFORM 90 DAY INSP ON CRU-103A/P DEMAND OXYGEN REGULATR IAW NA-13-1-6.4-2. POC VRM-50 MX CONTROL. 5-6469 [OMA TASK = 030000F (AIMD) 90 DAY INSPECTION CRU-103A/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2XUP,"Perform 182 Day Inspection on ADAPTER, HOI. Comply with NA 19-15BD-6, MRC(s) AG-241AO-MRC-010.   Next Inspection Due on 08/14/2025 (25226)", , , , , ,AO1 J DUNCAN
00246,AIMD NAS NORTH ISLAN,P9A2XV6,Perform 6 Month Inspection on Equipment. Comply with MANUFACTURES MANUAL.   Next Inspection Due on 07/31/2025 (25212), , , , , ,152AS1 T NEWTON
00246,AIMD NAS NORTH ISLAN,P9A2XW3,"Perform 13 Week Inspection on TEST STAND,. Comply with NA 17-600-156-6-2.   Next Inspection Due on 05/13/2025 (25133)", , , , , ,GS07 L ENCINAS
00246,AIMD NAS NORTH ISLAN,P9A2XX3,ROTOR BREAK WILL NOT HOLD PRESSURE.***R&R FALLON N44317***3B 1630 011614419., , , , , ,R&R FALLON N60495
00246,AIMD NAS NORTH ISLAN,P9A2XX7,REPLACE SEAT ON MRTT. COMPLY WITH NA 19-40-523., , , , , ,ASAN J KOH
00246,AIMD NAS NORTH ISLAN,P9A2XZ7,LLTT HAS MULTIPLE FAULT CODES., , , , , ,028AS1 A BETTINI
00246,AIMD NAS NORTH ISLAN,P9A2Y29,HYD PUMP #1 LEAKING EXCESSIVELY***R&R  NORFOLK N4338A***7R H 012077228, , , , , ,N00188
00246,AIMD NAS NORTH ISLAN,P9A2Y2A,PERFORM MAJOR ENGINE INSPECTION TYPE B IAW NA-A1-T700A-MRC-200., , , , , ,AZ2 A MARTINEZ
00246,AIMD NAS NORTH ISLAN,P9A2Y2G,RHINE AIR MOTOR NOT OPERATIONAL, , , , , ,AS1 E INGHAM
00246,AIMD NAS NORTH ISLAN,P9A2Y2R,Perform 52 Week Inspection on Equipment. Comply with NA19-600-197-6-2.   Next Inspection Due on 02/09/2026 (26040), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A2Y2S,Perform 52 Week Inspection on Equipment. Comply with NA19-600-197-6-2.   Next Inspection Due on 02/10/2026 (26041), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A2Y2V,PERFORM 720 DAY INSPECTION ON LPU-37 IAW NA 13-1-6.1-2 [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y3J,COMPLY WITH 720 DAY INSPECTION ON LPU-37 TO RETURN TO POOL FROM 10 PERCENT GEAR. HSC-23 POC PR1 CLEMENTS. EXT 5-7066. [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y3K,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 D FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y3M,COMPLY WITH 720 DAY INSPECTION ON SRU-42 TO RETURN TO POOL FROM 10 PERCENT GEAR. HSC-23 POC PR1 CLEMENTS. EXT 5-7066. [OMA TASK = 030000Q (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y3N,COMPLY WITH 720 DAY INSPECTION ON SRU-42 IAW NA 13-1-6.5. HSC-23 POC PR1 CLEMENTS. EXT 5-7066., , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y3S,"1109 CODE ON DOME.SENT DOME TO 400 FT. ON RAISE, DOME MADE IT AND GOT A 1109 CODE.GOT IT RAISE AFTER OVRRIDE . MISSION POWER CYCLED AND 1109 WITH DOME SUBMERGED STILL ILLUMINATED. MBIT AFTER POWER CYCLE DINT FIXT IT**R&R MAS 24***7R H 145887069",                          NOTE: Repair and Return NI recieved asset with No O Ring installed around the Red Cap. Recived with a Zip Lock as a alternative instead., , , , ,R09124
00246,AIMD NAS NORTH ISLAN,P9A2Y3V,COMPLY WITH 720 DAY INSPECTION ON LPU-37 TO RETURN TO POOL FROM 10 PERCENT GEAR. HSC-23 POC PR1 CLEMENTS EXT 5-7066., , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y3W,FIRST TIME PUTTING DOME IN WATER 1174 CODE POPPED. AW WENT THROUGH TROUBLE SHOOTING AND CLEARED SECOND TIME 1174. WHEN DOME WAS IN TRAIL RAISING TO SEAT 1367 CODE***R&R MAYPORT N4337A*** 7R H 145791978, , , , , ,N68709
00246,AIMD NAS NORTH ISLAN,P9A2Y44,***EXREP MOC AOG***ROTOR BRAKE MASTER CYLINDER DOES NOT HOLD PRESSURE***R&R CHINA LAKE N44321***3B D 011614419, , , , , ,N63042
00246,AIMD NAS NORTH ISLAN,P9A2Y4L,***DISC*** LPU-37 HAS BEEN INFLATD WITH BLADDERS CUT DUE TO AIRPORT TRANSPORT., , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y4M,***DISC*** LPU-37 HAS BEEN INFLATD WITH BLADDERS CUT DUE TO AIRPORT TRANSPORT., , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y4N,PERFORM 720 DAY INSPECTION ON LPU-37 IAW 13-1-6.1-2 VRM-30 AMC PORTIZ. COMM: 5-7009 [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y4P,***DISC*** PRESSURE RIP CORD CO2 BOTTLE BELOW LIMITS ON LRU-34 IAW NA 13-1-6.1-1. VRM-30. POC AD1 J BONIDY. COMM: 4-57660, , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y4Q,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 D FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y4Z,PERFORM 360 DAY INSPECTION ON LPU-32 IAW NA 13-1-6.1-2 POC PR1 CELEMENTS 5-7066, , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y58,COMPLY WITH 360 INSP ON LPU-32 SN: 0460 HSC-23 PR1 CLEMENTS 5-7066 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y59,COMPLY WITH 360 INSP ON LPU-32 SN: 0460 HSC-23 PR1 CLEMENTS 5-7066 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y5P,PERFORM 360 DAY INSP ON LPU-34 B/P IAW NA 13-1-6.1-2. POC PR1 EDMUNDS HSC-8 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION (LPU-34/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y5Q,PERFORM 360 DAY ON LPU-34B/P IAW NA 13-1-6.1-2. POC PR1 EDMUNDS HSC-8 [OMA TASK = 082 ((AIMD) 360 DAY INSP - LPU-34( )/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y5V,"PERFORM 360 DAY INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2. POC PR1 AGUILAR, HSC-21, 5-6680.", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A2Y5W,PERFORM 90 DAY INSPECTION ON SRU-42/P IAW NA 13-1-6.5., , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A2Y62,TRACTOR HAS WORN INNER REAR RIGHT TIRE., , , , , ,GS12 S CARO
00246,AIMD NAS NORTH ISLAN,P9A2Y6X,Perform 26 Week Inspection on TRAILER  SMA. Comply with NA19-600-162-6-2.   Next Inspection Due on 08/13/2025 (25225), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A2Y6Z,Perform 26 Week Inspection on TRAILER  SMA. Comply with NA19-600-162-6-2.   Next Inspection Due on 08/13/2025 (25225), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A2Y71,Perform 26 Week Inspection on TRAILER  SMA. Comply with NA19-600-162-6-2.   Next Inspection Due on 08/13/2025 (25225), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A2Y72,Perform 13 Week Inspection on TRAILER  SMA. Comply with NA19-600-162-6-2.   Next Inspection Due on 05/14/2025 (25134), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A2Y79,PERFORM 720 DAY INSP ON SRU-42 IAW 13-1-6.5. POC HSM-49 PR1 SMITH 5-0302 [OMA TASK = 030000Q (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y7A,PERFORM 720 DAY INSP ON SRU-42 IAW 13-1-6.5. POC HSM-49 PR1 SMITH 5-0302 [OMA TASK = 030000Q (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y7B,PERFORM 720 DAY INSP ON SRU-42 IAW 13-1-6.5. POC HSM-49 PR1 SMITH 5-0302 [OMA TASK = 030000Q (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y7C,PERFORM 720 DAY INSP ON SRU-42 IAW 13-1-6.5. POC HSM-49 PR1 SMITH 5-0302 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y7D,PERFORM 720 DAY INSP ON SRU-42 IAW 13-1-6.5. POC HSM-49 PR1 SMITH 5-0302 [OMA TASK = 030000Q (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y7E,PERFORM 720 DAY INSP ON SRU-42 IAW 13-1-6.5. POC HSM-49 PR1 SMITH 5-0302 [OMA TASK = 030000Q (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y7F,PERFORM PIS INSP ON CWU-86/P IAW NA: 13-1-6.7-2. POC PR1 SMITH HSM-49 5-0302, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y7J,PERFORM 720 DAY INSP ON LPU-37 IAW NA 13-1-6.1-2. POC PR1 SMITH HSM-49 5-0302 [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2Y89,NRFI CSM DUE TO HIGH PITCHED NOISE., , , , , ,AD2 N TAMAYO
00246,AIMD NAS NORTH ISLAN,P9A2Y8B,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 D FINN
00246,AIMD NAS NORTH ISLAN,P9A2Y9N,LIGHT CART FAILING TURNOVER. COMPLY WITH NA 19-10-505., , , , , ,AS2 M LABIB
00246,AIMD NAS NORTH ISLAN,P9A2Y9P,COMPRESSOR NRFI DUE TO HIGH TIME, , , , , ,WG10 N MADARANG
00246,AIMD NAS NORTH ISLAN,P9A2YA1,"ASSIST WC 51A REPAIR V22 PANEL 6LI8 S/N: 003819. IAW V22 IETM SSS 7851, SRM  2311119-2, TSII-69046 & 69042.", , , , , ,AM2 B MAGEE
00246,AIMD NAS NORTH ISLAN,P9A2YA8,Perform 26 Week Inspection on Equipment. Comply with NA 19-600-213-6-2.   Next Inspection Due on 02/05/2025 (25036), , , , , ,AZ2 D BATES
00246,AIMD NAS NORTH ISLAN,P9A2YAC,PERFORM MAJOR ENGINE INSPECTION TYPE B IAW NA A1-T700A-MRC-200., , , , , ,AZ2 A MARTINEZ
00246,AIMD NAS NORTH ISLAN,P9A2YAG,FAILED CALIBRATION P/N: A3084100 S/N: 0250AA, , , , , ,AZ2 D MCNORTON
00246,AIMD NAS NORTH ISLAN,P9A2YAU,"***DISC*** PERFORM CALIBRATION UPDATED ON MRS 768. POC PRC IBRAGIMOV, HSM-35, 5-1464.", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A2YAX,Perform 13 Week Inspection on Equipment. Comply with NA19-600-197-6-2.   Next Inspection Due on 05/15/2025 (25135), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A2YB0,PERFORM 720 DAY INSP ON SRU-42 IAW NA 13-6.5. POC PRC IBRAGIMOV HSM-35 5-1464 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2YB1,PERFORM 720 DAY INSP ON SRU-42 IAW NA 13-6.5. POC PRC IBRAGIMOV HSM-35 5-1464 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
